id tweet,author,palabra
1567129692548861952,@jbp55638373,las
1567308805234466818,@jramiromx,18
1567343390894735360,@gabrielapomares,actual
1567166947304906752,@iceinthejars,románico
1567124401396629504,@dramadolores80,rt
1567110500760141824,@libreycallejero,buenos
1567116007751172096,@rospale,seguir
1567103125667946497,@dragonball20223,#somospatriaqueserespeta
1567277357915840512,@tomasedicson,@ary0023581
1567237563148271617,@martlopmary,hay
1567204769000816645,@exaleiphein308,especialista
1567125998033932288,@arturopinar22,familiar
1567119963164491776,@traselvalle_obc,que
1567103922438807553,@republmiercoles,"todos,"
1567351761865687045,@davidhernandop4,seguro
1567403658094026753,@davisdavidaz,@lonspe1:
1567265613302702080,@tacoscheco,precio.
1567107132486553601,@dariojosevillal,vida
1567129147729760257,@lacyberadio,no
1567155289371066369,@elisabethfan64,#cachito
1567308666885267457,@rosmery92603682,@belenc217
1567115724371501056,@tiendas_maslife,mirando
1567120433555570688,@mendez_miguel,𝗦𝘁𝗮𝗿𝘁𝘂𝗽𝘀?
1567119811053846528,@traselvalle_obc,#ukrainerussiawar
1567110339640328198,@jesusorlando_27,suele
1567475077439946752,@chocolateespes0,🪷
1567130851040759808,@manutrimack,jugada
1567236713801449473,@wisnelly4,@cpmarp21
1567216056904597507,@lunalosyr,para
1567239843415031810,@sol12069963,del
1567143033077915655,@bello_jacira,#buenosdiasatodos
1567170462769156100,@robernoafrometa,rt
1567211138315685890,@elhoroscopodel1,ceder
1567271186177949698,@mercyaragon1,nuevo
1567149507103571971,@endudtmdcc,ig:
1567339636585816076,@hector15308503,trichechus
1567098288498778112,@grancanariatv,el
1567138383478022145,@jjaranaz94,(crítica):
1567184564283392000,@libreriarius,https://t.co/xeub7zbyfi
1567141281217798145,@sofia44730671,de
1567354018640396289,@yoselybaez,#somospatriaqueserepeta
1567273043721863175,@victorru4,en
1567433009325809668,@miercolesrepu23,este
1567194594982477828,@andres596078,las
1567160198384521230,@cartol77,es
1567198647476944898,@marttra1,es
1567152226535178241,@pedrogonmi,iglesia
1567180371011280897,@luiss050505,darlo
1567172464202973184,@lfmoriko,https://t.co/qfv0kd9txx
1567359990305898498,@raeiros2,👉
1567170841447899137,@jaime_delgado,un
1567159462674194434,@scluisro,@ayudaiglesneces:
1567475170926788610,@chocolateespes0,el
1567221958130941953,@quineech_,la
1567106960901787648,@kaluapiscis,las
1567134838997622786,@flotontino,que
1567181082272858115,@marga00234301,justicia
1567176041172533251,@crispo24,todo
1567287780484456448,@retodiariomx,árboles
1567486217930870784,@arnulfovanegas5,rt
1567361922697232384,@celina95418047,esperando
1567105208148180998,@dactar9,lo
1567150848957882370,@nomerindo428,para
1567120334385549312,@afc073,buen
1567135397477588994,@pymesunidases,hoy
1567176934278176769,@newergal,señora
1567180888072486912,@yohanamartiana,¿y
1567226922261774337,@aolaldec,foto?
1567240778673541127,@_0216cecy_,*🍀*
1567460291335622658,@cavadoresde,#nasa
1567177902755647491,@manuel8289,"todo,"
1567296507430289409,@alexa3400,todos
1567215780697198595,@potiks1,centro
1567360595401523200,@rp2y,título
1567138229568118787,@tu_patronasoy,#felizmartes
1567180099128000512,@elhoroscopodel1,todo
1567111211644522496,@fernand55916148,y
1567189131129651200,@sam94059161,calamar
1567283662529433600,@selenem1012,corresponden
1567142100776411141,@dcuellarr82,cambio
1567139002196557827,@jjaranaz94,qué
1567150070260195330,@rafiqui_rivers,salario
1567186875269488643,@mixhelxsantib,fav
1567151916999741446,@gomez_eduardo,canadá:
1567236062119878657,@cristalursula,（`･ω･´)つ
1567210168705851397,@cocm44,por
1567238171372445697,@javierv06772768,que
1567129230604992514,@acapulcotv1,siempre
1567116071986937856,@eduardo26141945,das
1567177920929562626,@cdilmpfalcon1,#códigosí.
1567218266908643328,@manuelruizarag1,para
1567309532442796033,@cruz2021g,#ysitepropongo
1567429210616074241,@jeffers04946994,https://t.co/6tzylvfgdp
1567138225373716482,@jjaranaz94,juega
1567266425311469568,@mor4moro,#vivaméxico
1567320663165214721,@gely_more,todo
1567518698184876032,@camiloc12631079,decir
1567290682787745792,@avilmac,@johannalizalde
1567302690526621699,@letiziaderojo,@reginaorozco:
1567170512991784964,@ale_oli_,en
1567439059202592771,@jjaranaz94,#felizsemana
1567214690106744838,@elhoroscopodel1,que
1567145125746188289,@kevinbl96995844,https://t.co/glt1ycoclc
1567129038245838848,@elianny42441316,un
1567130384109916165,@pepehanan,apoya
1567150387131473922,@cubacooperaveb6,#dezurdateam🤝
1567377147861278720,@adribeltranm,el
1567098460914188289,@paulino0849,con
1567196768214949890,@gloriapsuvv,que
1567257838149419012,@nelpenacos,#pasiónenlacamiseta
1567144104139554820,@damiantinocor,sigue
1567135588570087426,@traselvalle_obc,café
1567220187404943365,@miercolesrepub4,(18:00
1567160875731017728,@nicolasbotero,en
1567182716038160384,@benavidesang,pequeños
1567128078534557701,@mnievesabarcac,de
1567148805715263489,@imeldamirabal,encuentro
1567253114507378688,@hernanc2022,"vida,"
1567189131129651200,@sam94059161,de
1567292091776077824,@nora49137401,@claudia18294411
1567146735683702784,@antoniobelsuar1,"familias,"
1567151400450248705,@moras001,cada
1567099502422642693,@ljcarolv,de
1567201070375649283,@pstump7,retrato
1567127453898002432,@victorh06385163,víctimas
1567337642966007810,@cristia79152078,🎙nos
1567246989292707843,@caserio74600952,https://t.co/lnz4dsjoox
1567097937527808002,@racinghorsefree,amor
1567136080985526272,@_cassiocj,████╗
1567108110292066308,@azucena50043864,un
1567232164785168384,@jrodriguez_q,mayor
1567289158627885057,@isalom6,ser
1567131149645893635,@aquiasrodrigo,del
1567173566528987137,@soyvitocorleone,ustedes
1567179586860982273,@marygil08_gil,las
1567272400508559362,@krasha_,libre:
1567329412743405568,@carlos29606819,@filobien
1567144516238327808,@juliopazos,un
1567315175769767938,@laverdadporfa,@vgg1990
1567174087197310978,@pariasdlatierra,puesto
1567529518952337410,@espinosap12,sí.
1567115509664972803,@marbely008,#6sep
1567124756943540224,@twiteraguerrer1,@mippcivzla
1567308407958290432,@keylareyna04,sienten
1567151523418836998,@elchezov,un
1567180787358830593,@estrellagoz,y
1567183254486122498,@johnnymanny305,arte
1567293563234406401,@dickedmundo,presentamos
1567132927271604224,@celsoperezr,invalidar
1567207471596314629,@edurneazul,#felizmartes❤️💛💜
1567304117613215748,@wisnelsonj,pasajes
1567346154647560192,@cristia79152078,am
1567144625407762432,@luisedu96283523,que
1567156508705660928,@elisabethfan64,#singer
1567261371221377028,@giron_mc,lo
1567138639330660353,@jjaranaz94,#covid19
1567187347535527936,@ameliaborrajo,donde
1567199012134043648,@hague51,la
1567196019510677513,@elbreakmn,"""don't"
1567129478442225665,@poetasmalditos0,socialista.
1567299874734866434,@orozcorudecindo,@hectorcagua2
1567139291846873091,@jjaranaz94,#vaccine
1567125829229989890,@ariisgabrielle,"esperanzado,"
1567180847031078912,@aleteiaes,moreno»
1567146414840455170,@gemirosario,enseñéis
1567220246754246659,@miercolesrepub4,lo
1567126488553504769,@sandroenriquez,https://t.co/rbf85hhv3q
1567355585288347650,@memoglez20,https://t.co/3viykvbiyp
1567118545590407170,@benavidesang,día
1567345136387899392,@manuelm09069872,caminar
1567123039925534721,@maggcampos,vital.🔥💥💫🪔🙏
1567115255309864960,@pedrocruzperez,en
1567306284461850631,@ibazo,#felizmartes
1567276296429764610,@diligitis19,#felizmartes
1567232524035702786,@quinteromiss,@notepierdasesto:
1567308010350862341,@rosmer41031924,@filobien
1567233630115893253,@cpemarsh,nuestras
1567270446327791619,@ekmpsvzla,#felizmartes
1567165571438870529,@marialfv,después
1567190734272602115,@_tiakarina,la
1567245457851617280,@canedojose,con
1567100639838093318,@jose96465585,#video
1567505875304161280,@ferjaz2021,le
1567153079727841288,@mundiepachen,encuentro
1567249255089201152,@benavidesang,@samycarol2315
1567126069089640448,@luchapatria2,@rceni24
1567226371608281088,@ingedwincorrea,del
1567233666547326977,@julienchambre37,rt
1567157993187250176,@digasguarico,el
1567137917994254344,@livingpennylane,de
1567261866904223744,@mariappp66,"dictador,"
1567246308695572481,@alexand30281071,rt
1567130468633509893,@lelejerez1,"16,8"
1567198501158756358,@sory97240989,@zulemadifrances
1567136397038948357,@mapiexplorers,inca
1567121499365974016,@hordasmoradas,retuitea
1567163888029794304,@jhon2747,batallón
1567160702661443593,@linuxsc,|
1567237763069607938,@ricardopinarrio,determina
1567220092181647360,@miercolesrepub4,y
1567344530260725760,@isabell999777,#esuninfierno
1567128483687538691,@sergiocon34,#andalucía
1567487403597651969,@fbabarbaro,de
1567189174901506048,@profjsmerida,🌞️
1567122062459736069,@traselvalle_obc,año
1567226185419034625,@panicomx,#somospanico
1567126390457122818,@mavica81,@anaclararomer
1567194236000374784,@martaihrodrigue,buenos
1567110444485074944,@poetapodemos,#felizmartes
1567175792248832000,@diarioveahoy,el
1567111163737001988,@sergiofimbres,📰
1567168697004953605,@ingridgaaya,espacio
1567255590908432386,@morvrun,retrato
1567194707830181891,@europa3336,@arteviajero_com:
1567417967259836416,@milagor66,no
1567252580253814788,@silvia75694266,rt
1567099596161142787,@francesca_lovbs,la
1567121406189527042,@traselvalle_obc,ya
1567163848242741250,@evilluendasc,un
1567272980815699969,@salva291964,su
1567148641902526464,@sersalvatge,de
1567144030609326081,@anselmo14466476,#buenosdiasatodos
1567195373696950273,@sonpingaderas,cartones
1567156844577054721,@titiqs2,las
1567252929572118533,@almarevolucion1,varios
1567101772925222914,@josueander1,cómo
1567324676791074817,@alejand49997682,¿qué
1567133130393255938,@ccza22,#trumpwasright
1567258974302490625,@aguiargregori,@hectorrojas50
1567539334219169796,@olgalu_mg,al
1567218704433258497,@ijtoromoyano,conciertos
1567146638455586816,@alarconyorelis,donde
1567294355387342849,@rivaglenys,#6sep
1567150627637133313,@dintributaria,"méxico,"
1567314478542295040,@sergio153022,#somospatriaqueserespeta
1567104446517198848,@porlaiii,y
1567148527893073921,@maika41714809,absoluto
1567205856562872325,@patry1015,@sory97240989
1567183917316177922,@popprush,📲
1567187099241123840,@ealejandro66,cubana
1567331789433085957,@ilustrador,mientras
1567235328389353472,@whore_80,post
1567252937189081097,@leonard63109331,https://t.co/brqsfqyunc
1567172324113121282,@menorcadriver,el
1567121121207586816,@traselvalle_obc,#estreno
1567357867929247745,@juankinka,🗞
1567120986755006464,@traselvalle_obc,al
1567257404592586753,@enriqueso931,natumalta
1567227538014969856,@clicktvsm,vulnerables
1567141188163059714,@mariadiazsil,por
1567316337831153668,@cdibomberosgt,#cubaporlaz
1567341369445818368,@danielp55860809,#felizmartes
1567371799268302851,@jesus_246,de
1567146250625077249,@luisluz80785757,#inamehinforma
1567194707830181891,@europa3336,iglesia
1567138310501326850,@lola_cule,madrid?
1567113434197532673,@mcreidy42,@luis_ol43
1567234916982611974,@nosoyperfecta98,una
1567122131942514688,@pilarparadasp,#twitterfriends
1567256926848782337,@somaca1,@belenyelmo
1567255268064378885,@pestanaalfonso,código
1567204243949473793,@ivi____x,otro
1567155691080515588,@espinosacrsiete,satisfacción
1567161922117681155,@rigoenriquez11,en
1567219577783820288,@yolaap85,"república,"
1567162347290066944,@meramusicacl,desde
1567309829932285952,@patysalcedo4,un
1567197864861777923,@pedrolasprilla,salvatore
1567167606162948098,@viruto75,pueblo
1567306142706974726,@jesus10709,𝗽𝗮𝗴𝗼‼️
1567112341338181633,@carlosd97753468,velar
1567195871619567618,@franciscojrb57,cuando
1567195341845401604,@erick5062,no
1567191374939693059,@joseyagua8,siempre
1567112620523622403,@nairnaira1,familia.
1567135018090385409,@negrasentranas,hoy
1567147968117047300,@modareforma,estilo!!!
1567412685121241089,@laurenvivianrok,https://t.co/a1hza7zpsl
1567186875269488643,@mixhelxsantib,https://t.co/lyfgfofs8l
1567242970302128128,@ngelesmartnezc4,realmente
1567483919926280193,@yosecarv,nuestros
1567196176599855104,@elsoldehgo,las
1567249918858764289,@edurneazul,#felizmartes
1567164318537375751,@ricepeda69,apropió
1567235934155939846,@santiag81368252,#quetevotetxapote
1567120649344139265,@traselvalle_obc,#kiev
1567313235115638784,@blueikco,la
1567217525225836544,@roberto_politik,buenos
1567193189538476032,@foro_militar,para
1567108115782303745,@ttivalparaiso,nos
1567361549504811008,@obesoarroyo,"pandilla,"
1567153208899895296,@weyoyeyo,#lopezobradoreresuntraidor
1567228598741880842,@mili17029709,occidental
1567245443670708227,@yan27643292,te
1567214886970687499,@interdiario,la
1567173996927483906,@electrogalactic,@cesargutipri
1567170512991784964,@ale_oli_,ultracatólica.
1567155206747557888,@marianiabe,a
1567490079379030016,@azulcanchola,cargas
1567118223094566913,@m_parsch,o
1567135495271874563,@mariaguero59,sector
1567182716038160384,@benavidesang,lo
1567396896527847425,@emilioga,esos
1567165571438870529,@marialfv,que
1567155579528925184,@elisabethfan64,#music
1567282013253640195,@antonioarturol1,antonio
1567347994864885760,@maytega27877914,familia.
1567232673118146568,@alejand42151910,gracias
1567220818400231428,@silenciorn,medios
1567151253062402048,@maripeca65,visto
1567151081758523393,@issabella_75,por
1567387442507816963,@nayvethvizcaya,(
1567218552108716034,@bely_chabely,suele
1567109915839168512,@rosa18_rm,https://t.co/s8f2ytlzol
1567142490037227520,@mi_bolis,@marychina81
1567268236072308743,@bruja27005,😷#felizmartes
1567127617442140161,@esdulce_lavida,la
1567119974975651840,@benavidesang,"especial."","
1567272065870319618,@kollarion,javier
1567328322425704448,@dona_rebe,cargas
1567111719549374464,@ejasminc,sea
1567525797795168258,@750_vfr_94,#feliznoche
1567169560620531712,@calalambert,de
1567153483807072256,@faby_nava77,el
1567135779066769408,@passpartours,6
1567213355416297476,@dlg33,camboya
1567139225727864834,@jjaranaz94,https://t.co/r57rtdgn43
1567111101782921216,@traselvalle_obc,#covid_19
1567163164554321921,@_tobiascarballo,el
1567128055591706625,@cdicharallave,@dezurdateam_:
1567131328080150535,@aribotero,que
1567283328029528064,@tangama52213562,visto
1567207734155649026,@joseangel1951,birmania
1567266037782953984,@ferruiz1969x,@rumabo1
1567161439651074053,@colmeanna6,un
1567116076265119745,@perezbrust,se
1567454292876922880,@maripea57813232,nuestro
1567119321465233408,@reinald421,☕
1567097764592422912,@nelvaldez,¡buenos
1567104726625390592,@jose96465585,#somospatriaqueserespeta
1567522256703655938,@ramonocaa6,nuestras
1567152017780400129,@manurt1960,se
1567181811326803968,@lfediaz,con
1567164524087623681,@acprocoyoacan,#felizmartes
1567259020452401157,@p_pila1,amigas
1567101880479748100,@maubadillapasos,#felizmartes
1567152105063849991,@politicactmmx,"cercanía,"
1567200883166904321,@ismacubana,un
1567250981942972416,@slr84232620,antonio
1567137123723104267,@bioeticaunam,el
1567126102774059010,@ruletaactiva22,para
1567143073221677058,@jctorresc,sánchez
1567187174675685376,@elhoroscopodel1,juez.
1567130750524313605,@poetapodemos,la
1567375530961281027,@fsotosc,emanan
1567167640187043840,@ernestomosmo,#muycaro
1567136103953465346,@traselvalle_obc,viernes
1567180832384684034,@linuxsc,gnu/linux
1567132846803894272,@movpvmiranda,deseamos
1567106529182064640,@kitgalan47,#felizmartes
1567205629265170434,@aguantechulupi,implantadas
1567449285679108096,@gomezjgr,en
1567325152060342273,@earwenjim,pierdan
1567138602747936768,@benavidesang,reconocer
1567131964074823681,@cne_tungurahua,#marthavilatuña
1567132819276632064,@gabriel73747710,que
1567184768147537921,@isra69043532,visto
1567165797851893764,@latinexbolsa,jornada
1567119914258862081,@angelinescarras,de
1567312551918051329,@venezuela1x10,lárez
1567121470702190597,@traselvalle_obc,el
1567188284631048196,@reviscampomarte,de
1567368168330469377,@juanisanchez_,🤬
1567284197286416387,@leomary31218994,#somospatriaqueserespeta
1567120854349217794,@traselvalle_obc,#ucrania
1567450155267366913,@mcmorenolorente,"#torreeiffel,"
1567145143123181569,@madretuistera1,@dianaindustrias:
1567131697413591041,@emaotrujillo,rt
1567135659634167809,@dircomnuevaeps,una
1567247296735084546,@imateu25,con
1567217525225836544,@roberto_politik,😱
1567121108289175552,@allscience1,😂.
1567135530227159040,@laprensaoem,🗞️☕
1567338984824528898,@mnica96441452,@cejulito1
1567164076983205888,@intrepidojones,@arteviajero_com:
1567133260857098248,@azebulonmac,txapote
1567397243317010433,@maryfarajnezhad,les
1567163377436299265,@jjaranaz94,#russiaukrainewar
1567152543536488457,@siguemaduro,interrupción
1567121429048557574,@traselvalle_obc,#coronavirus
1567119115688595459,@luisrivas21,☕🌹😘
1567233033622675458,@iervalobo,sánchez
1567274761675210753,@galvanyvega,rt
1567235124059668481,@corralessalcoiz,javier
1567224712605929479,@lucascastrober1,decir
1567240542005723136,@aitorpardo192,español
1567158234552700928,@rosariofamilia,tu
1567109076126949377,@capj1970,que
1567279029476118528,@cinemaplatinomx,le
1567168180677746691,@brichar2017,trabajo
1567546437835100160,@chelavirus,rt
1567282964093870081,@deisy758517601,un
1567143081249574914,@emsl74,que
1567185153407041537,@elhoroscopodel1,que
1567125193406963714,@esprimeralinea,a
1567214446396801026,@vida29706889,la
1567105236669456384,@rumbodelamanana,¡#felizmartes!
1567264951751909376,@ivanpatriciome2,convivencia
1567288758424272896,@casitoesmentira,afueras
1567221958130941953,@quineech_,a
1567312300108910592,@jhosepnav,busca
1567097849271263232,@pachalou23,nace
1567295447366000642,@gregori63613268,😷#felizmartes
1567129474755354624,@brownsugar_pop,@sara_4100:
1567139211072905216,@jjaranaz94,https://t.co/3vfqeep2w6
1567203188616355842,@llaneritoramiro,#felizmartes
1567198647476944898,@marttra1,espectaculares
1567533273638739974,@leomary31218994,@beatriz77748
1567137596727246850,@joargu,de
1567123998391128066,@giuliasparza,que
1567349809555685376,@ortiz_sag,campanita
1567261371221377028,@giron_mc,@luismerlo_actor:
1567452425321078787,@luis38562519,que
1567131318797959175,@traselvalle_obc,"""(...)"
1567518896122388480,@jos69796631,le
1567099806102786049,@unagrourbano,vivir
1567220372818530304,@ciotti001,...que
1567112231074287619,@florchuf4,comienzo...💞
1567200930210222082,@erluchi,https://t.co/g2leqlivhv
1567217082135191552,@ttrifasika,@feminicidio
1567213938256875521,@javierms,defiendes
1567444028144099328,@yvishvp,en
1567218751346544646,@linaresgodia,en
1567131317447311361,@_erickfernandez,#felizmartes
1567103352374263813,@josguerrero7,de
1567537243698388997,@ernesto85727694,familia.
1567200373944754180,@ivon_fdez,determina
1567221823195996168,@erohirrim,monarquía
1567244250655457280,@arinoschierloh,lo
1567214067940528131,@oseguera0129,https://t.co/lj6hioximr
1567326953568632834,@gcardenast,corte
1567163455127408643,@tuntunez,franco.»
1567164428382048259,@williamjosem,mostramos
1567159500552998912,@mabelepra,gran
1567163363867648001,@sofiaza76905696,poder
1567135293870084097,@miglo_0,ayer.
1567176839361183750,@gualtieri1402,https://t.co/lid6b00pjx
1567130644026724352,@yami2336,varios
1567518698184876032,@camiloc12631079,votó
1567193189030805505,@protestmusica,@reginaorozco:
1567197864861777923,@pedrolasprilla,cercanía
1567124891094192128,@fernand55916148,día.
1567193939727323141,@khriss__tian,disfrútalo
1567114947825475584,@bebu771,6/09
1567259607780790272,@luisvie42685569,en
1567345560432136192,@virgencoromoto,dos
1567138801683668993,@jjaranaz94,sólo
1567121997854920704,@kio_arturo,se
1567393692649984000,@jm03649263,camboya
1567278275600203778,@kali1573,@dezurdateam_:
1567108255394021378,@001east,https://t.co/pl6qgpm241
1567146106995212291,@porlaiii,el
1567248842457841667,@designsvandit,#designthinking
1567163485548601345,@macatalinahern3,es
1567261641946923008,@fafefundacion,líderes
1567329811646775296,@lucyisavale,no
1567157346207502339,@javierdmzc,https://t.co/vyyfinxhc4
1567180839015817223,@diarioveahoy,del
1567140611228110848,@titipaya,#buenosdías
1567149740114034688,@patyrey40904298,"doce,"
1567220293751414790,@ttrifasika,por
1567176519713423361,@bahaismexicali,plano
1567147041901494272,@nellypsuvya,#felizmartes
1567169197322506247,@viruto75,⁦@@lolamuoz4
1567266961876205568,@lemus_mayerly,https://t.co/k6zqvmxtsi
1567121354029256709,@traselvalle_obc,rt
1567118386462597122,@incofi78,de
1567130641916989440,@poetapodemos,unes?
1567126653461041154,@devmarce,vendehumo
1567131104842235914,@traselvalle_obc,https://t.co/frakppo1xr
1567439501764562944,@jjaranaz94,#buenviernes
1567221823195996168,@erohirrim,miedo
1567151787739684864,@adrianperasso,@castello_42
1567207996488388610,@horaciorivashen,la
1567264761003270145,@sandemanuel,rt
1567112081479983104,@kaeltikx,patria.
1567105665692479490,@itzygabi9,en
1567215141221007364,@quiroz_sil,silvana
1567189266467377162,@mansioniturbe,#elalmademexico
1567218464720404480,@clawde17,@arquidiocesismx:
1567135537076502530,@beatleruibalero,rt
1567181044360544257,@gachuzo_7,vale
1567460525033791489,@amparosorianog,el
1567199232079151107,@csar_rivas,san
1567124672449216513,@jamongue_,son
1567326470359465986,@_adorablepuente,#morrones
1567139419043291141,@assa_1994,conocedor
1567156222398287873,@maris_jalil,que
1567218270230515713,@mestrecorina,un
1567132385254293505,@muller2115,@twiteraguerrer1:
1567151819087904768,@viceminacuatic,activos
1567212877693558785,@traselvalle_obc,@traselvalle_obc
1567116287947554817,@sanba1,#lacafeteraechenique
1567220372818530304,@ciotti001,#seguimosdandoresultados
1567268306750414851,@elimonpartido,en
1567157090694709248,@damaris03231295,vez
1567145784369451009,@jos_21fcb,et
1567246470243303425,@interdiario,de
1567290807627005962,@orlando50559290,te
1567175897966383106,@calizdavid,birmania
1567176884319821830,@paletaspuntocom,el
1567131800249450497,@sandrasantosa75,sociedad
1567174353053274112,@ansiarota,noticias
1567098042163109890,@itcelectrica,la
1567247327408037891,@merceditaspv,la
1567194200482975744,@toni69793489,constitución
1567102134671343617,@yanetdcuba2020,extranjera.
1567122909348483074,@popayanco,6
1567518205723254784,@yosequehacer2_,@yosequehacer2_:
1567412817224949763,@kufrus1,pérez
1567107953588592641,@mariamonzonrgue,que
1567196493177651202,@mikigcontrol,@tabarnia_bcn:
1567204128832589824,@violet_isak,pues
1567534009122422793,@jesuspe80156033,te
1567155613397917696,@espinosacrsiete,cultivado
1567149672631881729,@elpekeivi,francesa
1567150498607669250,@khriss__tian,martes
1567197430512291843,@ingericardo7,desde
1567310373128228864,@annac44071917,muchos
1567198310993125377,@elhoroscopodel1,#felizmartes
1567220138117578753,@miercolesrepub4,y
1567282746786951168,@retodiariomx,⛰️🚲
1567143914078982146,@mar10briones,🌱
1567322920560594946,@kellyre02605430,nuestra
1567101553340780544,@87punto3,94.5fm
1567191966420459521,@maicaref,europeas
1567134852054454275,@simpliciapatri1,las
1567538371353874432,@sinweb,#felizmartes
1567152097967079425,@luci2502377068,todo.
1567158602661613569,@locuspolitikus,#felizmartes
1567160421232017409,@emanuele77s,████║
1567112715138736128,@ruedaloca6,al
1567166312790507523,@rafabalderrama,con
1567126578609405952,@fanny18398462,@senadomexicano
1567120639189721088,@traselvalle_obc,su
1567100025288679424,@periodicoyamx,a
1567312175160610816,@osma_rys19,https://t.co/bmuwicrkqr
1567210694654808064,@traselvalle_obc,"vacía,"
1567281680280391685,@caminanteplanet,localidad
1567247338971750400,@celesgalan64,del
1567157106985373696,@latigeresadeaml,#esunhonorestarconobrador
1567268085161148425,@xavierstian,!!!
1567129637079203840,@lorenalozanoca,“el
1567144610475950083,@ailaxy,también
1567227217016414208,@pericocuencamol,recibe
1567136367079030788,@verisimorocha,#cuidadores
1567225267940196354,@xapalla,la
1567099297430224898,@luisa_tendero,que
1567211104551452675,@traselvalle_obc,#mujer?
1567136162375942144,@luissalazarrod3,de
1567253210309578754,@nomennescio_1,#travel
1567502526420815873,@melycimballa,@luismerlo_actor:
1567288792888889346,@jhonnel_2001,“con
1567345851479080963,@samuelrivasmat1,sí.
1567137930958848000,@carmenluansb,aquí
1567153451800399875,@diarioveahoy,petróleo
1567196923127267329,@erickm39891486,#códigosí.
1567228328699985931,@mariapinzon1234,campeón
1567148712090124289,@_erosofficial_,el
1567159120716783616,@calli2021,rt
1567121049287884800,@guarapela22,días
1567233434241712136,@rosiyangela,decir.
1567174372154032129,@romano_nagel,multimillonarios
1567297878372016129,@liclinareyes,el
1567458309019504643,@mangele75099048,¿alguna
1567211203667136518,@traselvalle_obc,la
1567142698867429377,@benavidesang,"""nadie"
1567116175993176065,@chechu393105552,@hugoalexandrog2
1567347111213105152,@juanra2466,"(haute-loire,"
1567121651866779648,@traselvalle_obc,#covid
1567147437311000578,@kalores67,época
1567227829946916873,@karlota2017849,la
1567167490706345984,@viruto75,su
1567105135511207942,@emmatwitera1,#video
1567106402442776576,@abe32555420,anes
1567352813600006144,@rosario_solano_,desaciendote
1567263383254142976,@heidi5375,miércoles
1567137486559748097,@jazzioude,el
1567136195792048130,@dj_mebo50,que
1567227402996092941,@marileyvisg1,sociedad
1567143621387845634,@karlota2017849,.@mobras_publicas
1567241779983908864,@_rjardon,del
1567242621097070594,@alfonbay,rt
1567167474918952962,@mizaki_30,hazlo
1567118637030424576,@benavidesang,día
1567504576760217602,@marymonterros16,te
1567297948332990465,@aypr0383,nuestro
1567161556315561984,@radical21_212,da
1567140785727979520,@jdb62581155,a
1567305932740108288,@jramiromx,@jramiromx:
1567245614198538240,@viteha,del
1567483919926280193,@yosecarv,venezuela.
1567169883573571588,@betcrismex,si
1567255936187748354,@ragnar500500,@diarioveahoy:
1567137401826320391,@jjaranaz94,#oposiciones
1567171044812750852,@titanuez1,y
1567131318797959175,@traselvalle_obc,cuesta
1567208569979682816,@soniahc2000,se
1567185897501720579,@angus132005,nos
1567253454967406594,@ric22818208,https://t.co/h8g7ppkiru
1567259607780790272,@luisvie42685569,redacta
1567357704913534976,@capi89,@edmundologu
1567112265555476481,@adrianperasso,@albertoszmulew1
1567202998333411334,@gdel93870011,📰
1567348803728195586,@anachavezn020,@eduardofloma1:
1567160574898733062,@julialeonor19,de
1567191148493475840,@gerard0107,#6sep
1567140319363219456,@mendozolana,qué
1567150070260195330,@rafiqui_rivers,se
1567270680520957953,@edisabela1,le
1567239316614615042,@helenico,📅
1567133276589916161,@seneca83,representa
1567187797127094274,@vanesa41432400,puntos
1567394550318075907,@republmiercoles,la
1567150046021287936,@lauramlar89,@juanfra29442037:
1567209700017438721,@bellezas__,#felizmartes
1567155580464205827,@sebas_mikaelis,pagan
1567120427591385097,@promocursos,demás.
1567134685951574016,@bancowoficial,el
1567110939601772550,@mangela99,"enseñar""."
1567182574778187776,@troyana25,el
1567161833135525888,@miercolesrepu24,#felizmartes
1567203692364894208,@yeloudog,no
1567098489271685120,@thefraternities,te
1567195300493664258,@lidiadoce2,un
1567211723400019970,@luisalfonso1,💪.
1567264919220887558,@sashan07,esta
1567211503102689282,@traselvalle_obc,#pancakeday
1567101166810546177,@zulemadifrances,tengan
1567194159068454919,@eddyg26210,atendiendo
1567248836137029632,@mx_infonews,en
1567194341239668736,@lillianklogan1,━━━━━━━
1567114063917846529,@rmgadea,absoluto
1567137320985296897,@kumamagana1,te
1567161235572916226,@dehesa2carmen,te
1567246022216146946,@80m2018,"aires,"
1567170323853762560,@miercolesrepubl,del
1567161115368460293,@maocanario,#6septiembre
1567275426992590848,@pilaran44368851,#felizmartes
1567122999031074819,@alvgordillo,éxito
1567120511791947777,@elindpendiente,y
1567211497457127425,@yaquedecuba,de
1567143795438899200,@japf1975,que
1567132470360899584,@pinkiwinki2006,te
1567137490028429312,@jjaranaz94,martes
1567176382156783617,@elenano2022,el
1567144613768531975,@raiomary,rt
1567138602747936768,@benavidesang,pero
1567471561342320643,@francisrd91,familias.
1567257163222982670,@schweppenstette,constitución
1567468510959308800,@virgen1235,pto.
1567133126400286725,@cjcollazos,verdad
1567257665872576514,@trinidadclara,también
1567145844314456064,@willyboy10,"(2️⃣),"
1567136092775751686,@lilianari_01,c
1567188284631048196,@reviscampomarte,@gn_mexico_
1567303061210529792,@sidorpotencia,de
1567104943705788416,@anapaul96065645,@patry1015
